0,340.2940609
500,338.3695565
1000,336.4340436
1500,334.4873309
2000,332.5292219
2500,330.559514
3000,328.5779987
3500,326.5844609
4000,324.5786792
4500,322.5604251
5000,320.5294631
5500,318.4855501
6000,316.428435
6500,314.3578588
7000,312.2735536
7500,310.1752426
8000,308.0626398
8500,305.9354489
9000,303.7933636
9500,301.6360666
10000,299.463229
10500,297.2745102
11000,295.0695567
11500,295.0695567
12000,295.0695567
12500,295.0695567
13000,295.0695567
13500,295.0695567
14000,295.0695567
14500,295.0695567
15000,295.0695567
15500,295.0695567
16000,295.0695567
16500,295.0695567
17000,295.0695567
17500,295.0695567
18000,295.0695567
18500,295.0695567
19000,295.0695567
19500,295.0695567
20000,295.0695567
20500,295.4098516
21000,295.7497549
21500,296.089268
22000,296.4283922
22500,296.7671289
23000,297.1054794
23500,297.443445
24000,297.7810271
24500,298.1182268
25000,298.4550456
25500,298.7914848
26000,299.1275455
26500,299.463229
27000,299.7985368
27500,300.1334699
28000,300.4680296
28500,300.8022173
29000,301.1360341
29500,301.4694812
30000,301.80256
30500,302.1352715
31000,302.4676171
31500,302.7995979
32000,303.1312152
32500,303.8594991
33000,304.7838891
33500,305.705484
34000,306.6243089
34500,307.5403887
35000,308.4537478
35500,309.3644104
36000,310.2724001
36500,311.1777404
37000,312.0804544
37500,312.9805647
38000,313.8780938
38500,314.7730637
39000,315.6654962
39500,316.5554127
40000,317.4428345
40500,318.3277824
41000,319.210277
41500,320.0903385
42000,320.967987
42500,321.8432422
43000,322.7161236
43500,323.5866503
44000,324.4548414
44500,325.3207156
45000,326.1842913
45500,327.0455866
46000,327.9046197
46500,328.7614081
47000,329.7988017
47500,329.7988017
48000,329.7988017
48500,329.7988017
49000,329.7988017
49500,329.7988017
50000,329.7988017
50500,329.7988017
51000,329.7988017
51500,328.9447153
52000,328.0884055
52500,327.229855
53000,326.3690459
53500,325.5059604
54000,324.6405803
54500,323.7728873
55000,322.9028626
55500,322.0304874
56000,321.1557425
56500,320.2786085
57000,319.3990657
57500,318.5170942
58000,317.6326738
58500,316.7457839
59000,315.8564037
59500,314.9645121
60000,314.0700877
60500,313.1731089
61000,312.2735536
61500,311.3713994
62000,310.4666239
62500,309.5592038
63000,308.649116
63500,307.7363367
64000,306.820842
64500,305.9026074
65000,304.9816082
65500,304.0578193
66000,303.1312152
66500,302.2017699
67000,301.2694572
67500,300.3342505
68000,299.3961224
68500,298.4550456
69000,297.5109921
69500,296.5639333
70000,295.6138405
